key,fare_amount
2010-09-29 16:43:00.0000007,44.082343912632275
2010-09-29 16:43:00.000000111,9.356000000000002
2010-09-29 16:43:00.00000067,7.196000000000002
2010-09-29 16:43:00.00000065,8.888
2010-09-29 16:43:00.00000046,4.012
2010-09-29 16:43:00.00000075,11.854700000000001
2010-09-29 16:43:00.000000155,6.855999999999997
2010-09-29 16:43:00.00000087,47.39590000000001
2010-09-29 16:43:00.000000160,11.956800000000001
2010-09-29 16:43:00.00000060,7.488
2010-09-29 16:43:00.00000020,7.950000000000002
2010-09-29 16:43:00.00000091,8.762000000000002
2010-09-29 16:43:00.00000068,13.627999999999997
2010-09-29 16:43:00.000000165,9.480000000000002
2010-09-29 16:43:00.000000146,7.012
2010-09-29 16:43:00.000000169,8.475999999999997
2010-09-29 16:43:00.000000141,6.660000000000007
2010-09-29 16:43:00.00000018,7.307999999999998
2010-09-29 16:43:00.000000100,9.175999999999997
2010-09-29 16:43:00.000000163,20.644000000000002
2010-09-29 16:43:00.00000076,7.178999999999999
2010-09-29 16:43:00.00000027,34.35960000000001
2010-09-29 16:43:00.000000137,9.269999999999998
2010-09-29 16:43:00.00000021,9.064099999999996
2010-09-29 16:43:00.00000063,6.900000000000001
2010-09-29 16:43:00.00000058,9.056000000000001
2010-09-29 16:43:00.00000090,14.009999999999996
2010-09-29 16:43:00.00000066,10.647999999999998
2010-09-29 16:43:00.000000156,6.755999999999998
2010-09-29 16:43:00.000000104,7.942
2010-09-29 16:43:00.00000089,33.89300000000001
2010-09-29 16:43:00.00000029,8.754000000000001
2010-09-29 16:43:00.0000004,7.449699999999998
2010-09-29 16:43:00.00000051,10.649699999999996
2010-09-29 16:43:00.00000036,10.0657
2010-09-29 16:43:00.000000158,7.961699999999997
2010-09-29 16:43:00.000000106,9.909699999999994
2010-09-29 16:43:00.00000047,6.251999999999997
2010-09-29 16:43:00.00000073,9.424
2010-09-29 16:43:00.00000024,8.048
2010-09-29 16:43:00.000000151,6.183999999999995
2010-09-29 16:43:00.000000134,4.409999999999999
2010-09-29 16:43:00.000000138,5.823999999999999
2010-09-29 16:43:00.000000125,7.692000000000002
2010-09-29 16:43:00.000000112,7.788000000000003
2010-09-29 16:43:00.0000006,5.719999999999999
2010-09-29 16:43:00.00000025,14.649999999999999
2010-09-29 16:43:00.0000008,10.159200000000004
2010-09-29 16:43:00.00000049,32.320599999999985
2010-09-29 16:43:00.000000173,7.407999999999998
2010-09-29 16:43:00.00000050,7.132
2010-09-29 16:43:00.00000035,5.464000000000002
2010-09-29 16:43:00.00000097,27.01369999999999
2010-09-29 16:43:00.00000054,7.341700000000003
2010-09-29 16:43:00.000000166,5.6999999999999975
2010-09-29 16:43:00.0000005,7.295999999999996
2010-09-29 16:43:00.00000030,31.6404
2010-09-29 16:43:00.000000102,11.806999999999999
2010-09-29 16:43:00.00000056,9.194
2010-09-29 16:43:00.000000103,6.768000000000003
2010-09-29 16:43:00.00000092,31.93890000000001
2010-09-29 16:43:00.00000079,7.136000000000001
2010-09-29 16:43:00.000000149,5.4049999999999985
2010-09-29 16:43:00.000000123,3.856
2010-09-29 16:43:00.000000128,5.34
2010-09-29 16:43:00.000000121,8.106800000000005
2010-09-29 16:43:00.000000105,32.544700000000006
2010-09-29 16:43:00.00000026,7.660099999999997
2010-09-29 16:43:00.000000109,10.888
2010-09-29 16:43:00.000000124,4.789000000000001
2010-09-29 16:43:00.00000071,4.6800000000000015
2010-09-29 16:43:00.00000061,16.904000000000007
2010-09-29 16:43:00.000000129,10.438000000000004
2010-09-29 16:43:00.00000095,5.607999999999999
2010-09-29 16:43:00.00000010,11.536
2010-09-29 16:43:00.00000081,9.861399999999998
2010-09-29 16:43:00.00000017,10.722999999999999
2010-09-29 16:43:00.00000028,11.276000000000002
2010-09-29 16:43:00.000000167,4.776999999999998
2010-09-29 16:43:00.00000082,13.387400000000007
2010-09-29 16:43:00.000000116,9.648000000000001
2010-09-29 16:43:00.000000127,36.395
2014-10-27 14:58:00.00000095,8.605
2014-10-27 14:58:00.000000118,14.37
2014-10-27 14:58:00.00000098,9.685
2014-10-27 14:58:00.000000108,13.985
2014-10-27 14:58:00.00000074,5.212000000000001
2014-10-27 14:58:00.00000079,15.32
2014-10-27 14:58:00.000000137,8.725
2014-10-27 14:58:00.0000001,14.305
2014-10-27 14:58:00.00000018,6.59
2014-10-27 14:58:00.000000142,7.125
2014-10-27 14:58:00.00000082,8.04
2014-10-27 14:58:00.0000008,19.77
2014-10-27 14:58:00.00000016,5.99
2014-10-27 14:58:00.000000117,9.125
2014-10-27 14:58:00.00000048,8.965
2014-10-27 14:58:00.00000075,6.38
2014-10-27 14:58:00.000000112,21.2733
2014-10-27 14:58:00.00000029,4.895
2014-10-27 14:58:00.00000058,8.57
2014-10-27 14:58:00.00000053,14.355
2014-10-27 14:58:00.00000052,5.535
2014-10-27 14:58:00.00000071,13.363299999999999
2014-10-27 14:58:00.00000044,10.885
2014-10-27 14:58:00.000000120,7.91
2014-10-27 14:58:00.00000034,11.965
2014-10-27 14:58:00.000000105,6.205
2014-10-27 14:58:00.000000147,8.63
2014-10-27 14:58:00.00000030,7.565
2014-10-27 14:58:00.000000100,7.35
2014-10-27 14:58:00.00000086,7.95
2014-10-27 14:58:00.00000047,40.48299999999997
2014-10-27 14:58:00.000000107,36.09019999999997
2014-10-27 14:58:00.000000127,30.5095
2014-10-27 14:58:00.000000119,4.59
2014-10-27 14:58:00.00000013,34.64299999999996
2014-10-27 14:58:00.00000076,37.219999999999956
2014-10-27 14:58:00.00000085,6.91
2014-10-27 14:58:00.00000038,11.055
2014-10-27 14:58:00.0000004,6.74
2014-10-27 14:58:00.00000037,34.0832
2014-10-27 14:58:00.00000041,5.97
2014-10-27 14:58:00.000000141,5.575
2014-10-27 14:58:00.000000140,10.185
2014-10-27 14:58:00.00000042,10.386599999999998
2014-10-27 14:58:00.000000109,8.38
2014-10-27 14:58:00.00000077,12.725
2014-10-27 14:58:00.00000026,19.715
2014-10-27 14:58:00.000000151,4.59
2014-10-27 14:58:00.00000061,9.27
2014-10-27 14:58:00.000000114,17.1083
2014-10-27 14:58:00.00000021,17.188299999999998
2014-10-27 14:58:00.00000063,6.11
2014-10-27 14:58:00.00000072,59.663999999999945
2014-10-27 14:58:00.000000131,8.7583
2014-10-27 14:58:00.0000005,41.02359999999996
2014-10-27 14:58:00.000000110,6.295
2014-10-27 14:58:00.00000011,8.025
2014-10-27 14:58:00.00000064,6.83
2014-10-27 14:58:00.00000033,6.16
2014-10-27 14:58:00.00000091,6.015
2014-10-27 14:58:00.0000003,15.255
2014-10-27 14:58:00.00000096,4.294
2014-10-27 14:58:00.00000051,9.57
2014-10-27 14:58:00.00000020,8.72
2014-10-27 14:58:00.000000138,55.203799999999944
2014-10-27 14:58:00.0000002,21.565
2014-10-27 14:58:00.00000039,11.283299999999999
2014-10-27 14:58:00.00000073,10.955
2014-10-27 14:58:00.000000116,8.235
2014-10-27 14:58:00.00000049,11.541500000000001
2014-10-27 14:58:00.00000025,17.085
2014-10-27 14:58:00.000000133,4.3
2014-10-27 14:58:00.00000043,9.08
2014-10-27 14:58:00.00000055,5.995
2014-10-27 14:58:00.000000124,36.21549999999996
2014-10-27 14:58:00.00000083,9.98
2014-10-27 14:58:00.00000010,8.66
2014-10-27 14:58:00.000000126,5.97
2014-10-27 14:58:00.00000017,11.405
2014-10-27 14:58:00.000000139,12.685
2014-10-27 14:58:00.00000014,6.185
2014-10-27 14:58:00.00000045,7.225
2014-10-27 14:58:00.000000132,5.935
2014-10-27 14:58:00.00000080,40.700299999999956
2014-10-27 14:58:00.00000019,6.085
2014-10-27 14:58:00.000000102,13.61
2014-10-27 14:58:00.00000062,13.555
2014-10-27 14:58:00.000000122,41.89139999999997
2014-10-27 14:58:00.00000032,16.958299999999998
2014-10-27 14:58:00.00000015,9.64
2014-10-27 14:58:00.00000084,53.34739999999995
2014-10-27 14:58:00.000000134,6.635
2014-10-27 14:58:00.00000093,10.82
2014-10-27 14:58:00.00000068,7.455
2014-10-27 14:58:00.00000089,51.3063
2014-10-27 14:58:00.00000027,56.79699999999994
2009-10-08 23:44:56.0000004,15.790999999999997
2009-10-08 23:44:56.0000001,12.065999999999997
2012-11-03 17:11:00.00000035,5.588999999999999
2012-11-03 17:11:00.000000107,10.943999999999999
2012-11-03 17:11:00.00000069,11.05
2012-11-03 17:11:00.000000116,11.914000000000001
2012-11-03 17:11:00.000000145,6.152
2012-11-03 17:11:00.00000097,5.502999999999999
2012-11-03 17:11:00.000000119,5.762
2012-11-03 17:11:00.000000134,4.784
2012-11-03 17:11:00.000000137,7.926
2012-11-03 17:11:00.00000010,18.538
2012-11-03 17:11:00.000000157,4.94
2012-11-03 17:11:00.000000121,20.066
2012-11-03 17:11:00.00000073,53.70600000000006
2012-11-03 17:11:00.00000062,9.633
2012-11-03 17:11:00.000000130,7.575000000000001
2012-11-03 17:11:00.000000141,9.272
2012-11-03 17:11:00.00000098,10.953000000000001
2012-11-03 17:11:00.00000066,8.47
2012-11-03 17:11:00.00000036,10.405
2012-11-03 17:11:00.00000026,8.597999999999995
2012-11-03 17:11:00.000000110,6.956
2012-11-03 17:11:00.00000021,6.57
2012-11-03 17:11:00.00000040,6.233
2012-11-03 17:11:00.00000087,11.655
2012-11-03 17:11:00.00000039,13.918
2012-11-03 17:11:00.00000033,13.514000000000001
2012-11-03 17:11:00.0000006,6.757
2012-11-03 17:11:00.00000025,17.006999999999998
2012-11-03 17:11:00.000000129,10.415
2012-11-03 17:11:00.000000153,13.163
2012-11-03 17:11:00.000000138,13.552
2012-11-03 17:11:00.000000143,6.907999999999999
2012-11-03 17:11:00.000000109,8.495
2012-11-03 17:11:00.00000042,11.967
2012-11-03 17:11:00.000000104,23.840999999999998
2012-11-03 17:11:00.0000005,7.865000000000004
2012-11-03 17:11:00.00000056,55.11400000000007
2012-11-03 17:11:00.00000045,6.135000000000002
2012-11-03 17:11:00.00000034,12.696
2012-11-03 17:11:00.000000120,9.292
2012-11-03 17:11:00.000000127,11.107000000000001
2012-11-03 17:11:00.00000022,4.955
2012-11-03 17:11:00.0000003,16.685
2012-11-03 17:11:00.00000084,8.378
2012-11-03 17:11:00.00000089,11.3
2012-11-03 17:11:00.00000041,11.693
2012-11-03 17:11:00.000000108,11.952
2012-11-03 17:11:00.000000158,9.238000000000001
2012-11-03 17:11:00.000000122,4.431000000000001
2012-11-03 17:11:00.000000111,19.614000000000004
2012-11-03 17:11:00.00000027,4.441999999999999
2012-11-03 17:11:00.0000008,9.632400000000006
2012-11-03 17:11:00.000000148,22.023000000000003
2012-11-03 17:11:00.000000144,35.04099999999998
2012-11-03 17:11:00.00000029,10.794
2012-11-03 17:11:00.00000049,7.798000000000001
2012-11-03 17:11:00.00000011,6.325
2012-11-03 17:11:00.00000094,16.518
2012-11-03 17:11:00.000000152,13.011
2012-11-03 17:11:00.00000051,9.255999999999998
2012-11-03 17:11:00.00000048,9.446
2012-11-03 17:11:00.00000043,10.417
2012-11-03 17:11:00.00000059,8.867
2012-11-03 17:11:00.00000019,7.918000000000001
2012-11-03 17:11:00.000000135,9.881
2012-11-03 17:11:00.00000017,11.133
2012-11-03 17:11:00.000000146,6.941999999999999
2012-11-03 17:11:00.00000068,11.305
2012-11-03 17:11:00.00000092,12.482999999999999
2012-11-03 17:11:00.0000002,20.808000000000003
2012-11-03 17:11:00.000000133,6.057
2012-11-03 17:11:00.00000038,12.56
2012-11-03 17:11:00.000000123,7.34
2012-11-03 17:11:00.00000015,5.066
2012-11-03 17:11:00.000000131,5.3
2012-11-03 17:11:00.000000112,6.155
2012-11-03 17:11:00.000000100,7.2379999999999995
2012-11-03 17:11:00.00000095,15.574999999999998
2012-11-03 17:11:00.0000004,7.198
2012-11-03 17:11:00.00000047,16.796
2012-11-03 17:11:00.00000020,25.334799999999987
2012-11-03 17:11:00.000000156,18.842
2012-11-03 17:11:00.00000014,5.346
2012-11-03 17:11:00.000000139,10.056999999999999
2012-11-03 17:11:00.000000154,7.869
2012-11-03 17:11:00.000000151,6.8389999999999995
2012-11-03 17:11:00.00000070,9.748000000000001
2012-11-03 17:11:00.00000023,11.186
2012-11-03 17:11:00.00000065,9.745
2012-11-03 17:11:00.00000018,9.036
2012-11-03 17:11:00.00000088,6.23
2012-11-03 17:11:00.000000140,13.389
2012-11-03 17:11:00.00000071,8.833
2009-05-07 13:58:32.0000003,7.302
2009-05-07 13:58:32.0000001,7.496000000000005
2011-12-25 21:26:32.0000001,4.287999999999999
2015-01-12 19:01:00.0000001,13.91
2015-01-12 19:01:00.0000003,4.5569999999999995
2015-01-12 19:01:00.0000004,8.609000000000002
2015-01-12 19:01:00.0000002,6.28
2009-10-06 16:09:24.0000001,7.380000000000006
2009-10-06 16:09:24.0000003,7.015999999999999
2009-10-06 16:09:24.0000002,6.4559999999999995
2009-05-06 01:49:12.0000003,26.8845
2009-05-06 01:49:12.0000005,6.287000000000006
2009-05-06 01:49:12.0000001,12.159999999999995
2009-05-06 01:49:12.0000006,6.929000000000005
2014-10-07 11:20:56.0000002,36.72069999999999
2014-10-07 11:20:56.0000001,12.205
2014-10-07 11:20:56.0000003,7.54
2009-02-10 15:30:04.0000002,8.748000000000001
2009-02-10 15:30:04.0000001,9.927999999999997
2013-09-28 00:06:20.0000004,16.17
2013-09-28 00:06:20.0000001,16.8533
2013-09-28 00:06:20.0000009,17.0414
2013-09-28 00:06:20.0000008,11.64
2013-09-28 00:06:20.0000007,5.8
2013-09-28 00:06:20.0000006,12.475
2013-09-28 00:06:20.0000002,13.91
2013-07-18 08:25:04.0000001,9.4833
2013-07-18 08:25:04.0000002,5.81
2013-07-18 08:25:04.0000003,8.935
2011-03-11 01:44:00.00000010,7.041000000000001
2011-03-11 01:44:00.00000070,6.766999999999999
2011-03-11 01:44:00.00000088,26.15910000000001
2011-03-11 01:44:00.00000063,12.835
2011-03-11 01:44:00.00000058,14.509999999999991
2011-03-11 01:44:00.00000086,16.713
2011-03-11 01:44:00.00000053,5.831999999999997
2011-03-11 01:44:00.00000094,10.415000000000004
2011-03-11 01:44:00.00000069,4.919999999999999
2011-03-11 01:44:00.00000061,13.939
2011-03-11 01:44:00.0000008,4.413999999999999
2011-03-11 01:44:00.0000002,14.040999999999995
2011-03-11 01:44:00.00000050,4.568
2011-03-11 01:44:00.00000068,8.783999999999995
2011-03-11 01:44:00.00000018,8.035999999999998
2011-03-11 01:44:00.00000079,13.359000000000002
2011-03-11 01:44:00.00000037,5.813
2011-03-11 01:44:00.00000015,8.043000000000001
2011-03-11 01:44:00.00000071,4.438999999999997
2011-03-11 01:44:00.00000054,14.304
2011-03-11 01:44:00.00000080,4.438999999999998
2011-03-11 01:44:00.00000078,7.848999999999998
2011-03-11 01:44:00.00000055,7.036999999999997
2011-03-11 01:44:00.00000026,17.619
2011-03-11 01:44:00.00000045,11.406700000000003
2011-03-11 01:44:00.00000013,6.152000000000002
2011-03-11 01:44:00.0000007,25.546999999999997
2011-03-11 01:44:00.00000024,4.715000000000001
2011-03-11 01:44:00.00000093,5.211999999999998
2011-03-11 01:44:00.00000089,8.209000000000003
2011-03-11 01:44:00.00000022,8.992999999999997
2011-03-11 01:44:00.00000020,4.299999999999998
2011-03-11 01:44:00.00000025,4.967999999999998
2011-03-11 01:44:00.00000090,25.553399999999996
2011-03-11 01:44:00.00000087,14.745999999999999
2011-03-11 01:44:00.00000017,12.563699999999999
2011-03-11 01:44:00.00000031,27.490800000000004
2011-03-11 01:44:00.00000048,12.344000000000001
2011-03-11 01:44:00.00000076,17.53100000000001
2011-03-11 01:44:00.00000012,12.696999999999997
2011-03-11 01:44:00.00000066,8.203999999999999
2011-03-11 01:44:00.0000001,6.350999999999998
2011-03-11 01:44:00.00000091,13.385000000000002
2011-03-11 01:44:00.00000043,8.106
2011-03-11 01:44:00.00000060,6.326000000000001
2011-03-11 01:44:00.00000049,11.261000000000003
2011-03-11 01:44:00.00000073,6.718999999999999
2011-03-11 01:44:00.0000004,12.429000000000007
2013-12-16 19:06:44.0000002,6.655
2013-12-18 03:49:24.0000001,8.295
2013-08-05 19:04:36.0000002,10.09
2013-08-05 19:04:36.0000001,8.135
2009-05-08 18:00:36.0000002,5.199000000000001
2013-01-27 00:09:12.0000002,13.59
2013-01-27 00:09:12.0000006,7.05
2013-01-27 00:09:12.0000009,9.44
2013-01-27 00:09:12.0000001,6.21
2013-01-27 00:09:12.0000004,8.875
2013-01-27 00:09:12.0000007,14.28
2013-01-27 00:09:12.0000005,7.505
2012-06-18 22:51:56.0000002,5.479999999999997
2012-06-18 22:51:56.0000001,5.062
2011-06-20 09:55:24.0000004,9.11
2011-06-20 09:55:24.0000003,5.760000000000002
2011-06-20 09:55:24.0000001,7.785999999999999
2011-06-20 09:55:24.0000002,4.924000000000002
2011-06-20 09:55:24.0000005,8.097999999999995
2015-02-22 09:48:32.0000002,7.13
2015-02-22 09:48:32.0000001,16.315
2015-02-22 09:48:32.0000003,22.5683
2010-08-25 23:40:32.0000001,11.474
2012-01-07 11:21:56.0000002,12.363999999999999
2012-10-31 12:17:24.0000003,9.425
2012-10-31 12:17:24.0000001,6.11
2012-10-20 02:05:08.0000001,14.120000000000003
2012-10-20 02:05:08.0000002,6.033
2012-05-06 08:52:08.0000001,11.311999999999998
2014-10-11 15:11:24.0000002,6.36
2014-10-11 15:11:24.0000004,49.85149999999996
2014-10-11 15:11:24.0000005,15.353299999999999
2014-10-11 15:11:24.0000006,34.1583
2014-10-11 15:11:24.0000001,6.725
2009-08-17 12:27:08.0000004,6.071999999999997
2009-08-17 12:27:08.0000001,20.199999999999996
2009-08-17 12:27:08.0000003,7.089999999999996
2011-10-28 07:45:04.0000001,14.537000000000008
2011-10-28 07:45:04.0000003,6.200999999999999
2011-10-28 07:45:04.0000002,4.908999999999999
2014-04-09 09:23:12.0000003,8.24
2014-04-09 09:23:12.0000005,8.325
2014-04-09 09:23:12.0000002,6.82
2014-04-09 09:23:12.0000001,11.39
2013-09-15 02:37:52.0000001,12.165
2013-09-15 02:37:52.0000003,9.285
2009-11-25 19:32:52.0000005,13.234000000000007
2009-11-25 19:32:52.0000002,9.975999999999997
2009-11-25 19:32:52.0000003,15.924000000000008
2014-05-30 00:09:16.0000002,12.75
2014-05-30 00:09:16.0000005,10.48
2014-05-30 00:09:16.0000003,5.575
2014-05-30 00:09:16.0000004,5.48
2014-05-30 00:09:16.0000001,10.2
2013-10-24 14:18:20.0000001,5.175
2013-10-24 14:18:20.0000002,6.872999999999999
2013-10-24 14:18:20.0000003,13.025
2014-06-07 22:07:12.0000002,15.685
2014-06-07 22:07:12.0000001,12.8
2013-01-07 17:08:32.0000003,7.2
2013-01-07 17:08:32.0000001,6.5
2010-08-11 00:12:08.0000001,5.941999999999996
2011-10-04 09:37:00.0000007,8.537700000000003
2011-10-04 09:37:00.00000092,6.507999999999999
2011-10-04 09:37:00.000000150,6.360000000000001
2011-10-04 09:37:00.00000010,5.168000000000002
2011-10-04 09:37:00.00000065,32.98110000000001
2011-10-04 09:37:00.000000151,6.696000000000003
2011-10-04 09:37:00.00000089,5.060000000000003
2011-10-04 09:37:00.000000120,8.079999999999998
2011-10-04 09:37:00.0000009,5.775999999999997
2011-10-04 09:37:00.000000110,5.715999999999999
2011-10-04 09:37:00.00000098,15.489799999999997
2011-10-04 09:37:00.00000011,3.8200000000000016
2011-10-04 09:37:00.00000042,6.456000000000001
2011-10-04 09:37:00.00000024,7.896000000000003
2011-10-04 09:37:00.000000188,15.936
2011-10-04 09:37:00.00000071,11.479999999999997
2011-10-04 09:37:00.000000168,11.720000000000002
2011-10-04 09:37:00.000000159,9.164000000000001
2011-10-04 09:37:00.000000171,10.376
2011-10-04 09:37:00.000000129,8.001999999999999
2011-10-04 09:37:00.000000186,5.298999999999999
2011-10-04 09:37:00.000000123,12.203999999999999
2011-10-04 09:37:00.00000020,4.92
2011-10-04 09:37:00.00000033,5.820000000000004
2011-10-04 09:37:00.00000058,12.475999999999997
2011-10-04 09:37:00.00000068,9.660000000000002
2011-10-04 09:37:00.000000131,4.928000000000001
2011-10-04 09:37:00.000000178,32.67809999999999
2011-10-04 09:37:00.000000103,30.076000000000008
2011-10-04 09:37:00.00000026,10.315999999999997
2011-10-04 09:37:00.000000115,7.241699999999998
2011-10-04 09:37:00.00000059,32.43240000000001
2011-10-04 09:37:00.00000090,15.497999999999992
2011-10-04 09:37:00.00000063,6.843999999999999
2011-10-04 09:37:00.000000169,4.158000000000004
2011-10-04 09:37:00.00000066,10.51
2011-10-04 09:37:00.000000181,4.877999999999999
2011-10-04 09:37:00.00000018,4.875000000000001
2011-10-04 09:37:00.000000112,6.071999999999999
2011-10-04 09:37:00.00000094,9.721999999999998
2011-10-04 09:37:00.0000001,6.205999999999997
2011-10-04 09:37:00.000000139,11.100000000000005
2011-10-04 09:37:00.000000152,10.382700000000002
2011-10-04 09:37:00.000000187,5.06
2011-10-04 09:37:00.00000070,6.376000000000002
2011-10-04 09:37:00.00000050,6.286000000000001
2011-10-04 09:37:00.0000004,16.808000000000003
2011-10-04 09:37:00.000000153,12.903999999999996
2011-10-04 09:37:00.00000076,27.399700000000006
2011-10-04 09:37:00.00000079,33.436400000000006
2011-10-04 09:37:00.000000146,6.495999999999994
2011-10-04 09:37:00.000000192,9.383999999999991
2011-10-04 09:37:00.000000172,10.0257
2011-10-04 09:37:00.000000154,6.836000000000002
2011-10-04 09:37:00.000000124,8.638
2011-10-04 09:37:00.000000142,5.863999999999996
2011-10-04 09:37:00.000000167,8.548
2011-10-04 09:37:00.00000048,10.541099999999998
2011-10-04 09:37:00.00000074,13.457700000000003
2011-10-04 09:37:00.000000193,8.808000000000002
2011-10-04 09:37:00.000000166,6.639999999999999
2011-10-04 09:37:00.000000147,5.981999999999999
2011-10-04 09:37:00.000000189,6.684000000000002
2011-10-04 09:37:00.0000008,6.144000000000001
2011-10-04 09:37:00.000000125,7.284000000000001
2011-10-04 09:37:00.00000051,5.348999999999998
2011-10-04 09:37:00.000000173,8.328
2011-10-04 09:37:00.00000096,11.863999999999999
2011-10-04 09:37:00.000000174,7.083999999999998
2011-10-04 09:37:00.000000130,8.032
2011-10-04 09:37:00.00000016,6.612000000000003
2011-10-04 09:37:00.000000145,6.628000000000003
2011-10-04 09:37:00.000000140,8.256
2011-10-04 09:37:00.00000040,30.809599999999993
2011-10-04 09:37:00.000000118,11.158000000000001
2011-10-04 09:37:00.00000081,7.807999999999998
2011-10-04 09:37:00.000000175,9.568899999999998
2011-10-04 09:37:00.00000072,11.023999999999994
2011-10-04 09:37:00.000000143,5.483999999999997
2011-10-04 09:37:00.000000104,6.130000000000001
2011-10-04 09:37:00.00000053,6.988000000000002
2011-10-04 09:37:00.00000084,4.840000000000001
2011-10-04 09:37:00.00000030,9.356000000000002
2011-10-04 09:37:00.000000100,5.823999999999997
2011-10-04 09:37:00.000000105,8.656000000000004
2011-10-04 09:37:00.00000041,5.099999999999997
2011-10-04 09:37:00.00000091,12.611999999999997
2011-10-04 09:37:00.00000078,6.980000000000005
2011-10-04 09:37:00.000000197,6.709700000000001
2011-10-04 09:37:00.000000119,8.855999999999996
2011-10-04 09:37:00.000000161,8.548
2011-10-04 09:37:00.00000039,6.060000000000001
2011-10-04 09:37:00.00000086,6.371999999999999
2011-10-04 09:37:00.000000195,9.500000000000002
2011-10-04 09:37:00.000000182,6.947999999999997
2011-10-04 09:37:00.000000133,6.172000000000001
2011-10-04 09:37:00.00000029,8.868000000000002
2011-10-04 09:37:00.000000144,6.768000000000001
2011-10-04 09:37:00.000000128,6.587999999999997
2011-10-04 09:37:00.00000027,9.563999999999998
2011-10-04 09:37:00.00000032,6.721700000000002
2011-10-04 09:37:00.00000073,9.963999999999997
2011-10-04 09:37:00.00000083,10.768000000000002
2011-10-04 09:37:00.00000021,5.983999999999996
2011-10-04 09:37:00.000000137,5.051999999999999
2011-10-04 09:37:00.00000087,48.99110000000009
2011-10-04 09:37:00.00000060,30.1922
2011-10-04 09:37:00.000000138,8.084000000000001
2011-10-04 09:37:00.00000046,10.489700000000004
2011-10-04 09:37:00.00000075,7.663000000000002
2011-10-04 09:37:00.000000198,5.471999999999998
2011-10-04 09:37:00.000000121,10.063999999999995
2011-10-04 09:37:00.000000116,4.659999999999999
2011-10-04 09:37:00.000000117,7.127999999999998
2011-10-04 09:37:00.00000097,12.982000000000006
2011-10-04 09:37:00.00000012,4.2360000000000015
2011-10-04 09:37:00.00000093,31.350800000000003
2011-10-04 09:37:00.000000101,5.900000000000002
2011-10-04 09:37:00.00000082,19.587999999999997
2011-10-04 09:37:00.000000126,6.0559999999999965
2011-10-04 09:37:00.00000035,9.972000000000001
2011-10-04 09:37:00.000000127,15.643999999999997
2011-10-04 09:37:00.000000156,5.054999999999997
2014-04-29 08:15:56.0000002,6.76
2014-04-29 08:15:56.0000001,7.74
2012-10-23 14:15:04.0000003,15.37
2012-10-23 14:15:04.0000004,17.62
2012-10-23 14:15:04.0000001,7.625
2012-08-31 08:01:16.0000001,7.3000000000000025
2012-10-18 21:06:20.0000003,11.038999999999998
2012-10-18 21:06:20.0000006,57.279999999999994
2012-10-18 21:06:20.0000002,8.375
2012-10-18 21:06:20.0000005,8.496000000000002
2012-10-18 21:06:20.0000004,9.424
2012-10-18 21:06:20.0000008,10.17
2012-10-18 21:06:20.00000010,8.105
2012-10-18 21:06:20.0000001,32.21560000000002
2014-02-26 04:36:28.0000001,16.566599999999998
2010-02-20 00:43:28.0000002,7.707999999999998
2010-02-20 00:43:28.0000004,18.945800000000002
2010-02-20 00:43:28.0000003,8.46
2010-02-20 00:43:28.0000001,11.325000000000003
2009-08-21 08:00:48.0000002,7.320000000000001
2009-08-21 08:00:48.0000001,7.915999999999993
2009-08-21 08:00:48.0000003,8.724
2014-12-24 03:00:00.00000034,6.725
2014-12-24 03:00:00.00000013,25.3466
2014-12-24 03:00:00.0000001,15.345
2014-12-24 03:00:00.00000032,7.88
2014-12-24 03:00:00.0000006,5.51
2014-12-24 03:00:00.00000037,6.58
2014-12-24 03:00:00.00000012,10.69
2014-12-24 03:00:00.00000023,22.1283
2014-12-24 03:00:00.00000041,5.025
2014-12-24 03:00:00.0000008,7.64
2014-12-24 03:00:00.00000024,14.145
2014-12-24 03:00:00.00000038,7.33
2014-12-24 03:00:00.0000009,7.5
2014-12-24 03:00:00.00000018,15.03
2014-12-24 03:00:00.00000011,24.345245325706202
2014-12-24 03:00:00.00000021,12.25
2014-12-24 03:00:00.00000030,7.405
2014-12-24 03:00:00.00000010,5.985
2014-12-24 03:00:00.0000004,9.96
2014-12-24 03:00:00.00000022,14.126499999999998
2014-12-24 03:00:00.00000028,6.105
2012-08-19 12:46:40.0000003,13.862000000000005
2012-08-19 12:46:40.0000002,4.585699999999999
2012-08-19 12:46:40.0000001,8.279999999999998
2013-12-02 17:53:24.0000003,14.2783
2013-12-02 17:53:24.0000001,11.575
2013-12-02 17:53:24.0000002,12.515
2011-11-07 18:53:08.0000002,10.024
2011-11-07 18:53:08.0000001,13.455999999999996
2009-05-16 23:36:24.0000001,8.440000000000003
2009-05-16 23:36:24.0000002,5.403
2011-01-10 10:56:56.0000003,7.4840000000000035
2011-01-10 10:56:56.0000002,31.51060000000002
2011-01-10 10:56:56.0000001,5.531999999999998
2010-10-07 10:54:20.0000002,6.839999999999999
2010-10-07 10:54:20.0000005,15.352
2010-10-07 10:54:20.0000001,5.595999999999998
2010-10-07 10:54:20.0000004,7.8919999999999995
2011-02-21 20:11:08.0000001,7.961
2011-02-21 20:11:08.0000005,6.5
2011-02-21 20:11:08.0000002,9.533000000000005
2011-02-21 20:11:08.0000003,7.898000000000001
2011-02-21 20:11:08.0000004,34.90709999999999
